n,d_first,d_last,d_mean,d_centroid,tour_len,hop,Rg2,E_excursion,E_tour,E_hover,M,Emax,K,seed,uniform_w
12,394.12950075654675,164.3256976217847,355.9750637944264,326.0618360678251,865.6324837587097,78.6938621598827,31474.296212749472,4188.413987837486,6492.243628190323,357.270050180909,50,50000,4,9535879,1
6,448.2547652858508,73.42751706538117,332.08965929227827,304.51193430104104,982.0198909740482,196.40397819480964,42841.183080899675,3912.6171176342395,7365.149182305361,130.8207645663328,50,50000,4,8271480,1
11,560.4781541303968,78.18233191857247,377.9053296840893,364.1517811630999,935.8620310893065,93.58620310893065,32505.629899252493,4789.953645367269,7018.965233169799,351.5492216904403,50,50000,4,8271480,1
11,372.99706511778965,87.59077363878522,315.152364359253,297.9532412751943,994.433184685874,99.4433184685874,21089.85228457743,3454.4087906743116,7458.248885144056,295.2565545052478,50,50000,4,8271480,1
9,399.75750793389335,101.96101676663248,312.3305226576643,261.761094066356,1132.80124352362,141.6001554404525,45386.74198747123,3762.888935253944,8496.00932642715,238.59220238097558,50,50000,4,8271480,1
8,277.01189229300707,226.71847669953874,350.4713228348626,283.9115867188236,1091.719904849741,155.95998640710584,48156.10951390853,3777.9777674440934,8187.899286373057,201.74923854829498,50,50000,4,6394530,1
7,453.92943114643293,272.28712341879316,298.62266685230355,265.5116425179166,816.4617298198094,136.07695496996823,25697.06346524376,5446.624159239195,6123.46297364857,182.64481218127133,50,50000,4,6394530,1
9,398.02273869818873,90.41342549758544,355.2487984199547,297.6683030594019,1131.7612030921675,141.47015038652094,51079.93867386867,3663.2712314683063,8488.209023191257,255.05778783605186,50,50000,4,6394530,1
9,335.446599592523,94.30083071389777,292.11230264830715,263.6547739110984,1153.9588860698072,144.2448607587259,35049.430968876484,3223.1057272981557,8654.691645523555,283.65368029056117,50,50000,4,6394530,1
10,381.69059191975776,93.44020521751663,412.6367275920238,377.56824955446666,1156.4170623749426,128.49078470832694,51346.47598132192,3563.480978529558,8673.12796781207,240.7311857383439,50,50000,4,8372552,1
7,389.57999624100347,95.57982979947124,365.3397389090109,330.64643533253604,1061.7214148314047,176.95356913856745,39845.81306019396,3638.6986953035607,7962.910611235535,196.04478166097527,50,50000,4,8372552,1
11,279.86735252790993,131.7353038112792,348.8625388733938,322.9639811069462,1161.7881293695636,116.17881293695636,31650.062271721356,3087.0199225439187,8713.410970271727,322.7567247436597,50,50000,4,8372552,1
7,420.8673702875168,178.52631148246334,476.7492426956136,471.9248318328746,842.2820622184639,140.38034370307733,32128.257383512482,4495.4526132748515,6317.115466638479,200.68141524293543,50,50000,4,8372552,1
8,540.9456079642093,63.96320652600642,422.9197355542914,409.68943420355896,1027.805245230893,146.82932074727043,38375.2735855966,4536.816108676618,7708.539339231697,177.967463947123,50,50000,4,7662622,1
9,466.4205122974009,76.70019772757253,361.7029375463611,348.54366074599983,989.6242971018786,123.70303713773482,37787.56639895376,4073.4053251873006,7422.18222826409,243.53541299087874,50,50000,4,7662622,1
7,387.4433945802122,71.09015932647836,321.06579744453103,295.9416773824786,1030.9861644021983,171.83102740036637,28299.903927655705,3439.0016543001793,7732.396233016487,152.96940274480582,50,50000,4,7662622,1
