n,d_first,d_last,d_mean,d_centroid,tour_len,hop,Rg2,E_excursion,E_tour,E_hover,M,Emax,K,seed,uniform_w
5,279.28561296523634,212.9800233295434,298.73184967762023,283.55125416764474,543.270838632397,135.81770965809926,15287.126573894016,3691.9922722108477,4074.5312897429776,157.88780545041766,50,50000,6,9944578,1
5,487.1403677010502,220.93242849156937,335.99790940532756,333.9003520581593,317.25612020835155,79.31403005208789,8773.698272516714,5310.545971444646,2379.4209015626366,125.3701761959408,50,50000,6,9944578,1
4,449.8042890400323,155.49351903369484,330.1193436032175,316.737884071025,383.245592435503,127.74853081183433,22737.089984060323,4539.733560552953,2874.3419432662727,124.0326408391399,50,50000,6,9925823,1
5,402.3459997977377,156.67658528882106,274.65764209846816,233.68131737502586,531.5133513196109,132.87833782990273,28368.04472259724,4192.669388149191,3986.350134897082,89.09723426559817,50,50000,6,9925823,1
4,351.0058812610844,168.10777912304764,311.52369589606144,284.77743104547363,522.2818013304608,174.09393377682025,22886.574154997106,3893.3524528809908,3917.113509978456,177.19634388513492,50,50000,6,9925823,1
7,424.91641778101825,187.75220517590407,286.240288383967,282.0467742741368,431.6120354511944,71.93533924186573,7778.232092035816,4595.014672176917,3237.090265883958,161.87527890947914,50,50000,6,9925823,1
6,407.3196494864211,194.15735081237236,386.2389909634856,382.64328726267405,482.0915089488425,96.41830178976849,13368.148517865395,4511.077502240951,3615.6863171163186,149.0950318335581,50,50000,6,9925823,1
7,468.327980434802,216.58072850446078,313.61644936414535,311.1862617877362,354.42226620190263,59.0703777003171,9727.80847108305,5136.81531704447,2658.1669965142696,264.1034280183722,50,50000,6,9925823,1
5,462.8846951521443,67.78415834045411,267.10162709674853,262.786834535286,469.94874287878713,117.48718571969678,22554.99419686375,3980.016401194488,3524.6155715909035,168.97429420319463,50,50000,6,3820097,1
5,464.9263650490422,80.38001333038373,281.5417398792173,275.4873811614758,543.2205835618793,135.80514589046982,27539.86518539096,4089.7978378456946,4074.1543767140947,99.13050597515505,50,50000,6,3820097,1
5,399.83554624440177,101.20365172999608,296.06747814657274,290.83651129328933,561.2520586751141,140.31301466877852,18888.765813263377,3757.7939848079836,4209.3904400633555,164.09340504732475,50,50000,6,3820097,1
6,481.90091985032507,154.69714300549947,315.7835694161109,311.7373859360866,384.21480009900404,76.84296001980081,15027.65559039508,4774.485471418684,2881.6110007425305,154.78379876982905,50,50000,6,3820097,1
7,257.172077937297,162.47980185386686,278.2605151387002,259.4953644585046,597.9126706142576,99.65211176904295,14887.566118890985,3147.389098433729,4484.345029606932,251.430878021457,50,50000,6,3820097,1
3,396.35804276918094,169.39632511828748,259.7781978348188,258.01889525110437,242.7122467976953,121.35612339884764,10563.358295399577,4243.1577591560135,1820.3418509827147,56.718110436552635,50,50000,6,3820097,1
8,430.33776167823083,68.08890671666794,297.92909457697783,294.8433580533687,545.7829609952271,77.96899442788958,14217.30538653185,3738.200012961741,4093.3722074642033,175.30670031026207,50,50000,6,9535879,1
6,336.36514656307327,133.70431831584054,261.10923967198664,250.3011382323155,501.4834105010624,100.29668210021248,11498.308915890526,3525.520986591853,3761.125578757968,182.55426197049198,50,50000,6,9535879,1
3,431.22341929963716,144.21180827286344,331.92445166013016,326.0131785422729,320.22537868151403,160.11268934075702,21527.015533621136,4315.764206793754,2401.690340111355,93.1975199895801,50,50000,6,9535879,1
6,394.12950075654675,164.3256976217847,321.49198859148055,288.15144994622364,503.3161955470744,100.66323910941489,30572.916888320626,4188.413987837486,3774.8714666030583,159.99047201741007,50,50000,6,9535879,1
5,445.84656113579354,177.73376928315636,376.9431568752393,369.47070178964566,422.72904097913363,105.68226024478341,15905.016785510676,4676.852478142124,3170.467807343502,188.8857623168851,50,50000,6,9535879,1
4,484.4689786607534,182.66752739476559,395.4905293352489,393.7155810868198,392.073987899956,130.69132929998534,16783.14598981043,5003.523795416393,2940.5549092496703,73.09847378665975,50,50000,6,9535879,1
4,507.1219990474286,73.42751706538117,297.74802109176005,294.50642836100764,453.9585673272402,151.3195224424134,27783.83858565493,4354.121370846074,3404.6892549543013,171.24799547095927,50,50000,6,8271480,1
