layout,M,Emax,K,seed,coord,replan,divert,q,belief,tau,planner,L,Th,J,n_diverts,J_age,J_event,n_replans,n_never,share_never,n_reach_inf,K_reach_i,K_commute_i,r_max,r_c,rmax_over_rc,regime_bnd,P_bar,dup_frac,trunc_frac,empty_frac,T_s_over_t_c,mean_n,catch_rate,T_rev,n_sorties,secs,alloc
core,200,1500000.0,7,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,373611.5232966342,0,354473.3576512527,19138.16564538149,0,0,0.0,1,5.1150318495492835,45.010903318489156,7486.75482575108,441.4450943224654,16.959651204736637,2.01310101368804,307.9120991807203,0.0,0.06148282097649186,0.0,1.1363027327057693,28.489156626506023,0.9530026109660574,556.6788715731711,415,233.54433727264404,reserve_far
core,200,1500000.0,5,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,576611.5323073367,0,520745.9926451063,55865.539662230476,0,0,0.0,1,4.910322515263031,42.23542554451116,7812.771097824855,469.2461236043508,16.649623097179305,2.01828467875302,311.0711060949423,0.0,0.05734767025089606,0.0,1.6112912444131713,39.47596153846154,0.9504716981132075,801.2436575500241,208,168.5572304725647,reserve_far
core,200,1500000.0,10,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,258233.35487209994,0,246275.1004155045,11958.254456595429,0,0,0.0,1,6.029864771348001,43.43550760580636,6300.314603527087,458.31648172708014,13.74664637803451,2.0093223486975846,305.61948107412263,0.0,0.03583916083916084,0.0,0.7825659666839019,19.623981373690338,0.9732360097323601,388.15088282398693,859,337.4745936393738,reserve_far
core,200,1500000.0,3,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,996478.9201706714,0,868425.3102346032,128053.60993606811,0,0,0.0,0,5.136971107610754,35.98925848348061,7453.356364169037,547.4827107870315,13.613866186668243,2.0300965061534555,318.32964359686684,0.0,0.4608695652173913,0.0,2.359550129782974,53.616279069767444,0.9310344827586207,1432.5973736953458,86,110.32842993736267,reserve_far
core,200,1500000.0,8,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,333920.5855672529,0,314242.29442830116,19678.291138951743,0,0,0.0,1,5.1150318495492835,43.445987200777836,7486.75482575108,457.6702539057761,16.358403811169325,2.011674148083319,307.04537457003306,0.0,0.06155950752393981,0.0,0.9813945710844053,24.856102003642988,0.95822454308094,481.47777091867067,549,270.509726524353,reserve_far
core,200,1500000.0,2,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,1923268.6266342783,0,1558451.133858392,364817.4927758862,0,0,0.0,0,5.966948405413719,35.67224499570768,6370.260745628138,548.3738699987904,11.616638016764346,2.044809229703101,327.487897941836,0.0,0.18292682926829268,0.0,2.2237616767173627,45.14754098360656,0.850253807106599,2491.2045005369173,61,66.65941572189331,reserve_far
core,200,1500000.0,6,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,480684.2399282547,0,437952.61911002157,42731.62081823306,0,0,0.0,1,4.910322515263031,41.040663414951005,7812.771097824855,483.57510675101753,16.156272291012456,2.0154948023658537,309.3689080896192,0.0,0.08933002481389578,0.0,1.3354647340779537,33.12956810631229,0.9550827423167849,659.1659086880455,301,205.82701206207275,reserve_far
core,200,1500000.0,4,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,658939.9883814944,0,603368.536373388,55571.452008106506,0,0,0.0,0,5.136971107610754,43.164429662777835,7453.356364169037,458.1878701639965,16.26703116671618,2.0225086919748496,313.6572075492354,0.0,0.14673913043478262,0.0,1.9603182128782979,47.286764705882355,0.9407407407407408,1010.3125290296362,136,137.581561088562,reserve_far
core,200,1500000.0,7,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,400110.3717727946,0,373873.1695450082,26237.202227786383,0,0,0.0,1,4.910322515263031,41.77848782515484,7812.771097824855,475.51153798240125,16.430245059824408,2.0134748785715537,308.1393988486877,0.0,0.08093525179856115,0.0,1.1302846516627534,28.435096153846153,0.966903073286052,554.6372808037708,416,241.6898603439331,reserve_far
core,200,1500000.0,3,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,1025501.0331455197,0,882001.4409620123,143499.5921835074,0,0,0.0,0,5.966948405413719,32.047441039254565,6370.260745628138,614.7895623683755,10.361693066303463,2.030206194306489,318.39744083623754,0.0,0.44715447154471544,0.0,2.2190490780599608,48.46739130434783,0.9642857142857143,1508.632772002565,92,108.50541353225708,reserve_far
core,200,1500000.0,5,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,503724.39202531567,0,471272.3783087234,32452.013716592253,0,0,0.0,0,5.136971107610754,42.67322276083242,7453.356364169037,464.4573950203585,16.047449010564975,2.018174276861938,311.0036574189991,0.0,0.06451612903225806,0.0,1.6094655905137336,39.71153846153846,0.9703703703703703,795.3976695971804,208,186.58548545837402,reserve_far
core,200,1500000.0,8,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,366771.3539894817,0,339727.1765837707,27044.177405710965,0,0,0.0,1,4.910322515263031,42.37181092367287,7812.771097824855,469.2098802210885,16.650909171272204,2.0119436693781574,307.20899699835877,0.0,0.06657608695652174,0.0,0.9739826565589633,24.179347826086957,0.9598108747044918,491.7927033722997,552,267.12865805625916,reserve_far
core,200,1500000.0,6,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,421744.0434872339,0,397604.6697603043,24139.37372692963,0,0,0.0,1,5.136971107610754,44.12505043902902,7453.356364169037,449.8101437506753,16.5700050737414,2.015327037639127,309.26669800831365,0.0,0.07196029776674938,0.0,1.3402823249395113,33.66887417218543,0.9679012345679012,647.9435889365003,302,218.59483909606934,reserve_far
core,200,1500000.0,4,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,653672.402739836,0,600462.4858947803,53209.9168450558,0,0,0.0,0,5.966948405413719,37.72546952289544,6370.260745628138,524.2485237778048,12.151223049181308,2.022498096283492,313.6507070710095,0.0,0.3492063492063492,0.0,1.9115497157578727,45.063380281690144,0.9617346938775511,1035.6369110527626,142,138.25448274612427,reserve_far
core,200,1500000.0,2,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,1959625.1919197398,0,1589878.7855987037,369746.4063210364,0,0,0.0,0,5.152246859207978,42.07384420655155,7430.26982720097,465.2436206341922,15.970707598467383,2.043465782857157,326.6462519981098,0.0,0.20270270270270271,0.0,2.4446776623612303,48.763636363636365,0.855036855036855,2471.567074710872,55,61.78274965286255,reserve_far
core,200,1500000.0,7,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,360741.1531718606,0,343996.01808717835,16745.13508468228,0,0,0.0,1,5.136971107610754,43.87529860225223,7453.356364169037,452.81857867015685,16.45991731624207,2.0133332641270916,308.0532912559398,0.0,0.09057971014492754,0.0,1.1365155813925492,28.669082125603865,0.9604938271604938,554.1060563549134,414,241.51633191108704,reserve_far
core,200,1500000.0,5,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,490081.0553035252,0,457336.6066546004,32744.44864892478,0,0,0.0,0,5.966948405413719,41.541794676853655,6370.260745628138,477.1451830432743,13.350780793799592,2.0180140827053474,310.90580177592307,0.0,0.10638297872340426,0.0,1.5982729050707494,39.28095238095238,0.9744245524296675,802.5503990958445,210,175.06234407424927,reserve_far
core,200,1500000.0,3,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,999490.7788310584,0,871218.0725664902,128272.70626456832,0,0,0.0,0,5.152246859207978,33.856861093923,7430.26982720097,582.1427891009043,12.763655182737413,2.0294753338843803,317.94583892290706,0.0,0.4608695652173913,0.0,2.3586025417717447,53.26744186046512,0.9213759213759214,1443.890642178636,86,110.06563401222229,reserve_far
core,200,1500000.0,8,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,316956.01176554983,0,302394.7875528875,14561.224212662326,0,0,0.0,1,5.136971107610754,42.42820779844971,7453.356364169037,468.5973069874029,15.90567477241051,2.0118959469402853,307.18002223025303,0.0,0.06301369863013699,0.0,0.982157742228169,24.79890310786106,0.9777777777777777,482.3933044795258,547,270.7799735069275,reserve_far
core,200,1500000.0,2,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,2016046.5408422204,0,1625432.893103456,390613.64773876435,0,0,0.0,0,5.798634922030512,34.35875893499257,6564.841933405682,569.6847562989024,11.523639803978252,2.0435624980731593,326.7068062154076,0.0,0.2,0.0,2.277172376570046,45.1,0.7942583732057417,2554.0320886206287,60,64.11795353889465,reserve_far
core,200,1500000.0,6,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,401292.4771425599,0,376481.006831263,24811.470311296864,0,0,0.0,1,5.966948405413719,41.22840775132394,6370.260745628138,481.42744295545765,13.232026630059648,2.0152669651605555,309.2301031638975,0.0,0.0475,0.0,1.347514841825252,33.718120805369125,0.9794871794871794,652.1552327287387,298,220.14874172210693,reserve_far
core,200,1500000.0,4,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,680205.500394547,0,616228.1800926474,63977.32030189951,0,0,0.0,0,5.152246859207978,47.275258799112535,7430.26982720097,418.4721948805492,17.75570735188727,2.0218990559156564,313.2833041443932,0.0,0.17486338797814208,0.0,1.9644790173135354,46.419117647058826,0.9477611940298507,1048.0987168287795,136,138.75689148902893,reserve_far
core,200,1500000.0,7,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,345565.8594967548,0,327850.7643207169,17715.095176037918,0,0,0.0,1,5.966948405413719,39.77331917932698,6370.260745628138,499.52168329878623,12.752721170299628,2.0133246509563865,308.0480544707646,0.0,0.05321100917431193,0.0,1.1536009325286571,28.845965770171148,0.9897172236503856,556.8104143458029,409,253.81988739967346,reserve_far
core,200,1500000.0,3,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,1048428.5954959737,0,913923.8946045657,134504.70089140814,0,0,0.0,0,5.798634922030512,35.21511061379884,6564.841933405682,559.6548212455601,11.730162386156273,2.0296010786358876,318.023514338455,0.0,0.45454545454545453,0.0,2.245305338118514,49.032967032967036,0.9213759213759214,1503.1767742931886,91,99.3483555316925,reserve_far
core,200,1500000.0,5,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,516777.7966312263,0,478726.4508250914,38051.34580613489,0,0,0.0,0,5.152246859207978,45.43491941280744,7430.26982720097,436.3231727060337,17.029280799181862,2.017724886889213,310.7291836180986,0.0,0.07885304659498207,0.0,1.6100617002315316,39.52403846153846,0.97,797.4210509601609,208,177.67409658432007,reserve_far
core,200,1500000.0,8,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,300847.58982756815,0,287277.9409358625,13569.648891705672,0,0,0.0,1,5.966948405413719,40.11878358484369,6370.260745628138,495.58903754850894,12.853917788697268,2.0118265885454623,307.13791358626446,0.0,0.05160390516039052,0.0,1.0022117575128808,25.347583643122675,0.9794871794871794,484.969282853376,538,273.43104553222656,reserve_far
core,200,1500000.0,4,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,701585.8061815341,0,636896.0279123549,64689.77826917918,0,0,0.0,0,5.798634922030512,39.09866695369836,6564.841933405682,505.90425715320896,12.97645125650242,2.0222260784488046,313.48384663824663,0.0,0.3191489361702128,0.0,1.9303339324516822,44.392857142857146,0.9359605911330049,1069.9719514613548,140,136.44598531723022,reserve_far
core,200,1500000.0,6,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,438139.2200171222,0,402992.7514545725,35146.468562549744,0,0,0.0,1,5.152246859207978,43.691060153547305,7430.26982720097,454.3472777280273,16.353723663441286,2.0150205432725357,309.08001097958197,0.0,0.08706467661691543,0.0,1.3399209861870647,33.548172757475086,0.9723618090452262,649.8247649016341,301,219.07271242141724,reserve_far
core,200,1500000.0,2,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,2094082.0637318117,0,1660466.6644268085,433615.3993050031,0,0,0.0,0,5.637899989482576,35.89362021759169,6761.506957310247,545.1292460306836,12.40349331198727,2.0442934896785534,327.16466777550323,0.0,0.20512820512820512,0.0,2.32245824277839,45.05172413793103,0.7788235294117647,2594.3108855028436,58,61.49201536178589,reserve_far
core,200,1500000.0,7,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,377836.683165407,0,346600.8783930851,31235.804772321917,0,0,0.0,1,5.152246859207978,40.636631601287526,7430.26982720097,488.9482118885577,15.19643521857177,2.0131652594321547,307.95115287606757,0.0,0.081374321880651,0.0,1.1371534172222308,28.893719806763286,0.9775,551.1649834106122,414,238.9621183872223,reserve_far
core,200,1500000.0,9,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,269211.972596385,0,257609.939336027,11602.033260357992,0,0,0.0,1,5.966948405413719,40.23819539668831,6370.260745628138,494.4106224689905,12.88455477314847,2.0106371518856605,306.41623583146804,0.0,0.03260869565217391,0.0,0.8773621873402835,22.047756874095512,0.9845360824742269,430.3996329906208,691,310.5107605457306,reserve_far
core,200,1500000.0,5,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,517256.5254749414,0,483407.9012694979,33848.62420544351,0,0,0.0,0,5.798634922030512,44.16383075839729,6564.841933405682,448.87956369522186,14.62495168940916,2.0177317171774245,310.73335444467256,0.0,0.075,0.0,1.6045834906173937,38.73684210526316,0.9600997506234414,812.0566163133134,209,174.02594637870789,reserve_far
core,200,1500000.0,3,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,1055460.9955019983,0,918415.0628649525,137045.9326370458,0,0,0.0,0,5.637899989482576,32.849566486190824,6761.506957310247,599.868772493732,11.271643511633036,2.0298974331498743,318.20661684260995,0.0,0.4666666666666667,0.0,2.262977946209507,48.022222222222226,0.9210526315789473,1525.8356146924714,90,93.59095096588135,reserve_far
core,200,1500000.0,8,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,322043.8579761995,0,303609.58332950453,18434.274646695,0,0,0.0,1,5.152246859207978,43.52873523297677,7430.26982720097,456.8198378373551,16.265208320148353,2.011587774468496,306.99294763623726,0.0,0.06557377049180328,0.0,0.9821073533174197,24.96181818181818,0.9701492537313433,481.8982471774218,550,279.7559185028076,reserve_far
core,200,1500000.0,6,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,423152.50761361455,0,399716.66967797535,23435.83793563918,0,0,0.0,1,5.798634922030512,43.834061557920606,6564.841933405682,452.8731284547606,14.49598468296286,2.014984574784934,309.05810611540596,0.0,0.06015037593984962,0.0,1.350150099809767,33.65436241610738,0.9600997506234414,653.554603546476,298,205.44116044044495,reserve_far
core,200,1500000.0,7,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,362281.6162927996,0,345435.29643166205,16846.319861137537,0,0,0.0,1,5.798634922030512,43.992178120027226,6564.841933405682,451.6851316890866,14.534111204538236,2.0130229735821534,307.86466350156843,0.0,0.054945054945054944,0.0,1.152545008088943,28.770171149144254,0.9651741293532339,559.5998573322992,409,238.97265601158142,reserve_far
core,200,1500000.0,2,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,1986515.8864860276,0,1598303.5648921232,388212.3215939043,0,0,0.0,0,5.280353234319941,38.95452038788497,7241.91745481808,502.50705943046404,14.41157356679922,2.0434309285522705,326.6244307978358,0.0,0.20270270270270271,0.0,2.425467930099305,49.21818181818182,0.8423645320197044,2446.1253583412827,55,69.47358465194702,reserve_far
core,200,1500000.0,4,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,675876.0055431366,0,620859.0975729128,55016.907970223874,0,0,0.0,0,5.637899989482576,41.07558437840376,6761.506957310247,481.5033670995296,14.04249153653915,2.0224458949358732,313.61868242136575,0.0,0.1827956989247312,0.0,1.9362766890103462,45.2589928057554,0.9449760765550239,1042.0746805217466,139,135.8814458847046,reserve_far
core,200,1500000.0,5,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,519509.06240368664,0,483929.3391590699,35579.72324461675,0,0,0.0,0,5.637899989482576,43.449088294857724,6761.506957310247,456.18646687952526,14.821805222678604,2.0180732507037416,310.9419431395449,0.0,0.05,0.0,1.606949625881782,38.0625,0.9569377990430622,825.1408290084627,208,176.86620926856995,reserve_far
core,200,1500000.0,3,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,1022005.277188369,0,897609.5264411528,124395.7507472161,0,0,0.0,0,5.280353234319941,32.25394525794703,7241.91745481808,611.0608009887709,11.851386053727836,2.0295171323384866,317.97165773353834,0.0,0.43103448275862066,0.0,2.3286082027666755,51.96551724137931,0.9476309226932669,1449.0637756093217,87,98.07375693321228,reserve_far
core,200,1500000.0,8,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,314005.45456685964,0,301741.770641011,12263.683925848658,0,0,0.0,1,5.798634922030512,42.05932486344305,6564.841933405682,472.7762285595294,13.885727616652098,2.0116020167507216,307.0015920882382,0.0,0.061366806136680614,0.0,1.0002355457398395,25.02048417132216,0.97,488.1290726161731,537,277.2835011482239,reserve_far
core,200,1500000.0,6,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,435383.1430902411,0,408521.38474714465,26861.758343096444,0,0,0.0,1,5.637899989482576,39.99181649760597,6761.506957310247,496.2954514615127,13.623955120681973,2.0153411168267588,309.27527505570293,0.0,0.0525,0.0,1.34772922856627,32.0066889632107,0.9520383693045563,686.8803852160194,299,208.6512575149536,reserve_far
core,200,1500000.0,4,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,694560.2301871618,0,629594.7808818063,64965.449305355585,0,0,0.0,0,5.280353234319941,43.5993481663106,7241.91745481808,453.7549407094962,15.959974878718759,2.0218951386302617,313.28090230684836,0.0,0.17297297297297298,0.0,1.95464305242533,46.31159420289855,0.9654320987654321,1034.3282133909054,138,142.09397673606873,reserve_far
core,200,1500000.0,7,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,363126.6749562202,0,345476.0560318791,17650.618924341117,0,0,0.0,1,5.637899989482576,40.54313061490944,6761.506957310247,490.0345562085911,13.798020714343465,2.013334818002804,308.0542360130328,0.0,0.056672760511883,0.0,1.1486831261951547,27.96829268292683,0.966183574879227,573.1905737420121,410,228.74802708625793,reserve_far
core,200,1500000.0,9,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,282973.002531458,0,272343.9549639609,10629.04756749705,0,0,0.0,1,5.798634922030512,43.16528493702734,6564.841933405682,460.92801147118143,14.242662129498576,2.010445374429818,306.2999564119846,0.0,0.04234527687296417,0.0,0.8753695941840445,21.83646888567294,0.9775,434.14894949398683,691,300.5334675312042,reserve_far
core,200,1500000.0,8,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,325317.7203382948,0,308373.57605799794,16944.144280296932,0,0,0.0,1,5.637899989482576,40.03609340752055,6761.506957310247,496.59642491327844,13.61569801572982,2.0118922089727596,307.17775277393116,0.0,0.06527777777777778,0.0,0.9975361453961163,23.963031423290204,0.9617224880382775,509.4248885884314,541,271.6214671134949,reserve_far
core,200,1500000.0,5,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,527138.8590311491,0,488694.3749901645,38444.48404098454,0,0,0.0,0,5.280353234319941,46.12628094393199,7241.91745481808,429.8060437271269,16.849268549177946,2.0176184165776103,310.6641725273767,0.0,0.05017921146953405,0.0,1.609386808229267,39.44230769230769,0.972568578553616,798.688795867618,208,168.17291140556335,reserve_far
core,200,1500000.0,6,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,442237.8405753642,0,412680.01741181157,29557.82316355262,0,0,0.0,1,5.280353234319941,43.271651926043674,7241.91745481808,458.7615579054593,15.785798373957219,2.0149742356210916,309.0518096923857,0.0,0.09226932668329177,0.0,1.3435326870814253,32.79,0.9750623441396509,669.8865143394844,300,205.40612387657166,reserve_far
core,200,1500000.0,9,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,290316.8263199961,0,275637.2819730531,14679.544346942941,0,0,0.0,1,5.637899989482576,40.10837926284726,6761.506957310247,495.9841943491852,13.632504895004736,2.0107452036661844,306.4817600202592,0.0,0.04864864864864865,0.0,0.8724385695522795,21.148201438848922,0.9593301435406698,450.20076321971004,695,304.1992552280426,reserve_far
core,200,1500000.0,7,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,375180.45012190053,0,354887.5802401047,20292.869881795854,0,0,0.0,1,5.280353234319941,41.09615999421063,7241.91745481808,483.51207206995576,14.97773866082562,2.013035464200044,307.8722555180997,0.0,0.09090909090909091,0.0,1.139841768452234,28.25728155339806,0.9850374064837906,563.814086670468,412,237.36132216453552,reserve_far
core,200,1500000.0,8,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,330263.8705895524,0,314851.645802003,15412.224787549469,0,0,0.0,1,5.280353234319941,41.72784829740424,7241.91745481808,476.5350684340742,15.197029420343608,2.011588454924029,306.99336064067523,0.0,0.07565337001375516,0.0,0.986637097182396,24.65073529411765,0.9825436408977556,488.3876583879694,544,270.90745854377747,reserve_far
core,100,1500000.0,9,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,116812.35904838177,0,110454.597369453,6357.761678928769,0,0,0.0,1,4.940884818166719,30.5942588687571,7762.382610686937,652.026772043766,11.90500596525491,2.005185826295306,303.11956361549306,0.0,0.029661016949152543,0.0,0.8544084335728735,14.022598870056497,0.966183574879227,330.5964219227792,708,195.0687563419342,reserve_far
core,100,1500000.0,10,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,112467.66580958597,0,105346.04609563129,7121.619713954686,0,0,0.0,1,4.940884818166719,29.316823681520603,7762.382610686937,680.5606818370359,11.40586404394382,2.004823855396509,302.9012941121714,0.0,0.02707275803722504,0.0,0.7571707299296798,11.988726042841037,0.9711538461538461,310.5949530483903,887,212.9955358505249,reserve_far
core,100,1500000.0,10,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,109860.0272672558,0,106185.71924009967,3674.308027156136,0,0,0.0,1,5.351491471317767,27.669704530311105,7141.218427495743,720.9834423209178,9.904829997908754,2.0050729528432907,303.0514921611396,0.0,0.021514629948364887,0.0,0.7699842299419123,11.94508009153318,0.9619047619047619,316.3958539149414,874,213.74987530708313,reserve_far
core,100,1500000.0,10,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,108795.39508531807,0,104341.16914693674,4454.225938381332,0,0,0.0,1,5.478029860560422,33.514689153823774,6968.561876837692,595.2369849465849,11.707205790418136,2.0050946926367996,303.06460234999884,0.0,0.01810344827586207,0.0,0.7726383024900342,12.729885057471265,0.9945054945054945,295.66284715859524,870,230.24187684059143,reserve_far
core,100,1500000.0,11,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,103083.70558392062,0,99623.82411112823,3459.8814727923905,0,0,0.0,1,5.478029860560422,31.408929015642666,6968.561876837692,635.2328791216091,10.970090034498401,2.004813114353281,302.89481843290207,0.0,0.01055594651653765,0.0007037297677691766,0.6921051927150138,10.948550046772684,0.9890710382513661,281.62430934625667,1069,231.95677399635315,reserve_far
core,100,1500000.0,11,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,99575.66029618672,0,95269.06430318506,4306.595993001664,0,0,0.0,1,5.351491471317767,26.992111841270408,7141.218427495743,739.1930885740861,9.660829542212378,2.0047731122705383,302.8707021425472,0.0,0.015460295151089248,0.0,0.6912251532873579,10.667602996254681,0.9806763285024155,286.5722124504596,1068,232.22529101371765,reserve_far
core,100,1500000.0,11,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,101965.84184269591,0,95936.90360202726,6028.938240668649,0,0,0.0,1,4.940884818166719,28.978757870600205,7762.382610686937,688.6041614592721,11.27263389497545,2.0045208697223464,302.71865331232175,0.0,0.0221147201105736,0.0,0.6805305011573034,10.837166513339467,0.9855769230769231,281.2257696082767,1087,244.14323234558105,reserve_far
core,100,1500000.0,12,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,96482.90890426913,0,93470.77553819795,3012.1333660711966,0,0,0.0,1,5.351491471317767,25.921985849162596,7141.218427495743,769.7861518171645,9.276886068472542,2.0045718536587933,302.7493827490392,0.0,0.015780245470485097,0.0,0.626865352789623,9.259922178988328,0.9806763285024155,274.4816083512127,1285,246.66786241531372,reserve_far
core,100,1500000.0,11,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,96708.7073038951,0,93951.22640306586,2757.480900829247,0,0,0.0,1,6.024642709207431,26.642282627842043,6306.0645414764385,748.7703446619344,8.421894091336632,2.0051179486878152,303.0786272323205,0.0,0.012884753042233358,0.0,0.7043947655374201,11.191793893129772,0.9724770642201835,278.3439212401623,1048,249.25772786140442,reserve_far
core,100,1500000.0,12,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,92416.5166525127,0,89654.77545909667,2761.7411934160314,0,0,0.0,1,6.024642709207431,26.575962329030727,6306.0645414764385,750.7482876258866,8.399705527691967,2.0048257950675192,302.9024635299217,0.0,0.0077473182359952325,0.0,0.6398076740437837,9.838223632038066,0.9769585253456221,263.31480104919075,1261,261.56830310821533,reserve_far
core,100,1500000.0,12,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,93147.25695998517,0,90963.04970244053,2184.207257544645,0,0,0.0,1,5.478029860560422,31.366649157708775,6968.561876837692,636.1831218585248,10.95370442472595,2.004516899866009,302.7162606349254,0.0,0.013489736070381233,0.0,0.6287011721718653,10.028928850664581,0.989010989010989,254.23095460154698,1279,265.0668857097626,reserve_far
core,100,1500000.0,13,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,89757.92448990395,0,86619.12376930896,3138.8007205949834,0,0,0.0,1,6.024642709207431,25.467003910932238,6306.0645414764385,783.5040097311178,8.048541504772322,2.0046608685886835,302.8030382620105,0.0,0.007556675062972292,0.0,0.5860275573154392,8.732262382864793,0.9683257918552036,253.43734063684673,1494,280.420845746994,reserve_far
core,100,1500000.0,10,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,99112.62427123915,0,95818.81155014306,3293.8127210961075,0,0,0.0,1,5.774317772611485,30.555201854168686,6593.891938148332,652.9521134872681,10.098584263602213,2.004903630519605,302.9493919894448,0.0,0.013066202090592335,0.0,0.7794666617260809,12.647331786542923,0.9820627802690582,300.36195730768475,862,220.7413191795349,reserve_far
core,100,1500000.0,9,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,122895.48722929451,0,111818.63960240314,11076.847626891366,0,0,0.0,1,5.052148291863248,30.673005756023215,7584.090639439221,650.2558458126077,11.663240997028764,2.0054848706144166,303.29994751034707,0.0,0.027689030883919063,0.0,0.857386481426676,14.372159090909092,0.9819819819819819,323.29612400954034,704,201.4241237640381,reserve_far
core,100,1500000.0,9,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,114205.45539879135,0,108420.8337235793,5784.621675212048,0,0,0.0,1,4.789315478557099,28.691421210370606,8018.5908986554505,695.1142732535295,11.535644148297937,2.005634187119087,303.39003549079996,0.0,0.026343519494204427,0.0,0.8493510219287282,13.89185393258427,0.9647577092511013,330.7142383974488,712,198.67950439453125,reserve_far
core,100,1500000.0,11,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,91841.04261075183,0,89794.23243491624,2046.810175835603,0,0,0.0,1,5.774317772611485,30.939608788566744,6593.891938148332,644.9549351180276,10.223802593186827,2.004544967064268,302.7331772562452,0.0,0.014265335235378032,0.0,0.7019981186409384,11.056083650190114,0.9820627802690582,282.80014586753555,1052,238.24878525733948,reserve_far
