layout,M,Emax,L,seed,argmin,rc_meas,rc_oracle_n,rc_exante,n_meas,n_exante,Pb_meas,Pb_exante,rule_meas,rule_oracle_n,rule_exante,rule_fixedpoint,reg_meas,reg_exante,reg_fixedpoint,ratio_meas,ratio_exante,bnd_exante,bnd_meas
core,100,1500000.0,12600.0,7,15,612.4819137819629,338.3320125425825,327.61061649295226,61.11764705882353,123.16347241877676,313.1696437282113,312.79993457371086,4,4,4,4,0.19941054980537842,0.19941054980537842,0.19941054980537842,13.091963563694689,24.47598000484197,2.0211103997996673,2.0217136645985367
core,100,1500000.0,12600.0,8,5,610.1325788225914,325.7567320753227,289.94302893730014,63.11764705882353,132.6888971880607,313.0807046852175,312.67821358051367,5,5,5,5,0.0,0.0,0.0,10.980260658739827,23.10596939135211,2.0209117062386177,2.021568572808857
core,100,1500000.0,12600.0,9,4,598.31127305264,328.2075615736387,306.9928399443183,60.0,115.08597913284324,312.61096131799945,312.40610697801344,4,4,4,4,0.0,0.0,0.0,13.220509453843235,25.76600758235307,2.020467387978034,2.0208019091511655
core,100,1500000.0,12600.0,10,15,462.90783780541426,276.1475463103268,267.02348624226227,60.970588235294116,113.67150978311949,312.90632700512907,312.5759664558273,4,4,4,4,0.4509481392574852,0.4509481392574852,0.4509481392574852,17.124652307923885,29.68703571579653,2.0207447713243947,2.0212840398327474
core,100,1500000.0,12600.0,11,15,554.5101986256377,272.6355994644639,264.10811003820686,63.73529411764706,121.29235387793047,312.12733708545227,311.8754301020249,4,4,4,4,1.7598637958282364,1.7598637958282364,1.7598637958282364,14.46067343491545,30.36101730270778,2.019600297669018,2.020011988631265
core,100,1500000.0,12600.0,12,4,583.8065766184759,300.77164923571144,278.15831358464703,57.294117647058826,109.92294314750964,313.24084555934326,312.8671724873863,4,4,4,4,0.0,0.0,0.0,13.735012964569066,28.82743569774805,2.021220140301764,2.0218298057232804
core,100,3000000.0,12600.0,1,11,1132.5843323869096,321.9097639716543,277.2452059168664,29.344827586206897,108.02278200433956,305.616020978303,305.21294154019773,10,10,10,10,0.11689244936258247,0.11689244936258247,0.11689244936258247,6.152797348124638,25.135013079098133,2.008650817577946,2.0093166351188696
core,100,3000000.0,12600.0,2,12,1005.2974527587439,400.4137359658169,329.3423784625809,24.842105263157894,92.97373929628833,304.85982412558246,304.4837465621717,12,12,12,12,0.0,0.0,0.0,6.272834497064818,19.147443371588206,2.007445195469166,2.008067167281993
core,100,3000000.0,12600.0,3,10,1049.2969697036265,309.39049231857666,265.741042039345,32.67088607594937,131.47089057291836,306.32869737272205,305.9648351681114,9,9,9,9,0.1281059484425695,0.1281059484425695,0.1281059484425695,7.397698492238493,29.2103265311109,2.009892461549102,2.0104927797411882
core,100,3000000.0,12600.0,4,11,1028.0634854910759,334.2132758005395,266.52955024300206,29.452173913043477,109.61831541057046,305.30965690800207,304.97081137426403,10,10,10,10,0.09092383967380324,0.09092383967380324,0.09092383967380324,6.9462815558365945,26.79334588222921,2.0082506490191547,2.0088106147141827
core,100,3000000.0,12600.0,5,12,978.5168490865311,315.99016543513767,274.3752887112223,30.162393162393162,105.97870636722082,305.26303847063116,304.9351827270125,11,11,11,11,0.11902923977824842,0.11902923977824842,0.11902923977824842,6.738659578834936,24.032382686942146,2.008191752143431,2.008733592961378
