n,d_first,d_last,d_mean,tour_len,hop,E_excursion,E_tour,E_hover,M,Emax,K,seed
5,225.31022003665618,80.38001333038373,186.74792703464632,333.74040351298845,83.43510087824711,2292.6767502527996,2503.0530263474134,137.68632798772683,200,50000,10,3820097
4,204.06066577759594,154.69714300549947,200.91252409793483,284.9143347011001,94.97144490036669,2690.6835658732157,2136.8575102582504,110.11474515373271,200,50000,10,3820097
3,322.1465642857979,147.2535808609566,218.90350217002162,179.79627769415328,89.89813884707664,3520.501088600659,1348.4720827061496,97.44697487658141,200,50000,10,3820097
4,259.69515113543486,72.40371882462325,175.30037407533274,314.61763029670294,104.87254343223431,2490.7415247004355,2359.632227225272,138.71563779403888,200,50000,10,3820097
3,303.69887910784814,65.16032184258326,198.1366619835388,246.91304665530296,123.45652332765148,2766.444007128235,1851.8478499147723,113.30456448221979,200,50000,10,3820097
4,310.6341046898029,101.20365172999608,184.0531663257475,236.5396892711054,78.84656309036846,3088.783173148492,1774.0476695332904,114.31017536011919,200,50000,10,3820097
5,169.39632511828748,69.52358345650738,175.3927524036393,351.0064794674307,87.75161986685768,1791.8993143109615,2632.5485960057304,89.37683368479694,200,50000,10,3820097
4,253.92664986294312,95.87465261324793,211.94907809051978,293.6284712997684,97.8761570999228,2623.5097685714327,2202.213534748263,99.59838646266613,200,50000,10,3820097
5,311.24932154089004,80.7396638769323,208.0302653774253,238.62298970055355,59.65574742513839,2939.9173906336673,1789.6724227541515,194.4971990945232,200,50000,10,3820097
4,160.5946561073612,36.142679920413656,135.7073704722556,437.9238558421357,145.97461861404523,1475.5300202083115,3284.428918816018,167.3078611919446,200,50000,10,9535879
4,297.07843398842664,68.08890671666794,203.89719823191874,278.1233459723988,92.7077819907996,2738.7550552882094,2085.925094792991,146.79428055879282,200,50000,10,9535879
5,293.78769871883236,31.84649852484742,204.15900415019166,297.97643063676946,74.49410765919237,2442.2564793275983,2234.823229775771,135.2055000905375,200,50000,10,9535879
5,266.6020730667833,110.68262986153414,197.86115104613992,186.0073818131325,46.501845453283124,2829.6352719623806,1395.0553635984938,146.7013999488964,200,50000,10,9535879
4,204.81900819885325,139.87418438156558,207.00382838749607,284.0868670740348,94.69562235801159,2585.198944353141,2130.651503055261,113.62507837630416,200,50000,10,9535879
3,316.3924964385448,183.46068127115308,246.52218260236518,154.26542738074022,77.13271369037011,3748.898832822734,1156.9907053555517,59.36342967004686,200,50000,10,9535879
5,144.21180827286344,72.40143823891783,176.11031224010236,415.4891158967944,103.8722789741986,1624.5993488383594,3116.1683692259576,154.9790856301551,200,50000,10,9535879
8,232.3465726933274,60.75449955836715,203.177532356793,342.9486282533021,48.99266117904316,2198.258041887709,2572.114711899766,210.63131930920537,200,50000,10,9535879
4,306.32926687153804,112.6983322847228,215.2069379788515,215.2203038289274,71.74010127630913,3142.7069936719563,1614.1522787169556,131.36893606684353,200,50000,10,9535879
4,246.08206990362368,177.73376928315636,253.05956112520812,230.58664037270427,76.86221345756809,3178.6187939008505,1729.399802795282,68.96703911136433,200,50000,10,9535879
3,250.2563662270104,78.18233191857247,176.44779946359824,331.3642793301275,165.68213966506374,2463.2902360918715,2485.232094975956,33.43551445700662,200,50000,10,8271480
4,228.0783567797896,73.42751706538117,181.07273139037508,331.98822947357115,110.66274315785705,2261.2940538387807,2489.911721051784,74.05922159582246,200,50000,10,8271480
6,273.1826734341957,101.96101676663248,176.3599867126508,244.3415486234546,48.86830972469092,2813.5776765062114,1832.5616146759096,160.1250546491706,200,50000,10,8271480
6,272.05215805290214,100.4069232280678,223.43823551813873,274.3464307920205,54.8692861584041,2793.4431096072744,2057.598230940154,127.53115499045293,200,50000,10,8271480
5,268.35420142847425,87.59077363878522,177.99458669517983,248.17169423696004,62.04292355924001,2669.587313004446,1861.2877067772004,111.21750795234856,200,50000,10,8271480
5,209.48714886185888,168.61086857166467,216.80046497877498,228.2258285168577,57.05645712921442,2835.7351307514264,1711.6937138764326,148.8379872706822,200,50000,10,8271480
7,273.84668675140665,87.96075869440472,226.94844251050114,268.2753622451537,44.712560374192286,2713.5558408435854,2012.0652168386528,194.85306342919202,200,50000,10,8271480
2,302.15988533794877,117.5272887878177,209.84358706288322,184.6371796484552,184.6371796484552,3147.6538059432482,1384.7788473634141,54.009661940216105,200,50000,10,8271480
4,241.7142511277228,212.17067863960656,231.04148093968507,121.924995752435,40.64166525081166,3404.13697325497,914.4374681432624,120.89374151549137,200,50000,10,8271480
2,326.0306957281621,222.16785658063787,274.09927615439994,103.86382398553273,103.86382398553273,4111.489142315999,778.9786798914955,84.28915703550001,200,50000,10,8271480
3,323.68364174283863,120.34154853412619,244.68263463533128,209.1426447552718,104.5713223776359,3330.1889270772363,1568.5698356645385,91.00033925228031,200,50000,10,6394530
4,228.420368692197,130.2517727037665,210.30094887091255,225.2014370987458,75.06714569958193,2690.0410604697263,1689.0107782405935,112.11202514396881,200,50000,10,6394530
3,272.28712341879316,95.03296978015688,220.21078643256988,288.67629293496356,144.33814646748178,2754.900698992125,2165.0721970122268,64.5424117752709,200,50000,10,6394530
6,185.96148503076643,91.26927730293039,212.28455939527808,370.9232952832487,74.18465905664974,2079.2307175027263,2781.924714624365,135.59563755475276,200,50000,10,6394530
5,188.67976425510315,143.34586452940297,213.91532025327015,312.8218951421335,78.20547378553337,2490.192215883796,2346.1642135660013,145.61952690426185,200,50000,10,6394530
3,325.40702452262735,238.57407693878957,275.28199928513044,90.13585482226877,45.067927411134384,4229.858260960627,676.0189111670157,93.69470650681345,200,50000,10,6394530
6,230.16201107194104,166.11038298760198,216.07905751263172,213.91899676463328,42.78379935292666,2972.0429554465723,1604.3924757347495,161.66542333030412,200,50000,10,6394530
7,102.63870813491383,90.41342549758544,165.34462078848898,442.06163674798336,73.67693945799722,1447.8910022437444,3315.462275609875,205.49789075391146,200,50000,10,6394530
8,137.39439692843226,94.30083071389777,166.74989936598627,388.2538733878769,55.46483905541099,1737.7142073174753,2911.9040504090767,272.5888139210598,200,50000,10,6394530
6,264.3272890002335,103.47984128501655,205.50283389792955,275.838624649406,55.167724929881196,2758.5534771393754,2068.789684870545,161.6602292037603,200,50000,10,6394530
8,203.31210785189282,93.44020521751663,169.21691651914767,314.48966134747894,44.92709447821128,2225.642348020571,2358.672460106092,298.74562429394757,200,50000,10,8372552
4,194.9682909567223,98.88752376977507,214.32591679753847,349.7583398639499,116.58611328798331,2203.9186104487303,2623.1875489796244,120.33679837203015,200,50000,10,8372552
3,286.9108367891453,110.88324441178372,235.6001822112028,234.84537350020452,117.42268675010226,2983.4556090069677,1761.340301251534,94.73770499376883,200,50000,10,8372552
3,323.45998905950785,141.90558691320103,242.10105057999317,190.69948178019575,95.34974089009788,3490.2418197953166,1430.2461133514682,64.63622560330467,200,50000,10,8372552
4,126.69893922712093,82.01049772230365,142.3418287646867,380.43582561674947,126.81194187224982,1565.3207771206844,2853.268692125621,145.9117723645518,200,50000,10,8372552
3,279.86735252790993,206.90393720726118,248.50571151385756,145.0019854927289,72.50099274636445,3650.784673013783,1087.5148911954666,129.65942312836194,200,50000,10,8372552
4,218.74826948538828,252.2060597062889,252.1673171098151,178.88253298991108,59.62751099663703,3532.157468937579,1341.6189974243332,60.98506991765406,200,50000,10,8372552
3,277.82419077719993,89.81829001152921,183.75055603441777,199.85783836383365,99.92891918191683,2757.3186059154687,1498.9337877287523,106.69947633510333,200,50000,10,8372552
5,277.99061225476805,130.46757328207897,186.46521913160313,207.91207457175528,51.97801864293882,3063.436391526353,1559.3405592881645,150.8717374182876,200,50000,10,8372552
30,639.6719573995754,13.37618341005168,331.7524413343799,1770.1872749695237,61.040940516190474,4897.861056072203,13276.404562271427,764.608468619246,200,100000,2,4474730
38,339.5815929722346,16.568925504856445,358.5960274702386,1859.9178531778623,50.26805008588817,2671.128888578183,13949.383898833967,994.8086217514339,200,100000,2,4474730
36,343.58005401226285,99.68248932791468,287.27247824167335,1772.0367429425057,50.629621226928734,3324.469075051332,13290.275572068793,1025.2158181699697,200,100000,2,9944578
35,470.30109867230124,103.89035690060813,353.99591364594505,1891.8535997277982,55.642752933170534,4306.4359167968205,14188.901997958486,1057.3609474642203,200,100000,2,9944578
34,498.2646247471118,22.645572025246103,398.0293043803603,1845.1284607328837,55.91298365857223,3906.8264757926836,13838.463455496627,1015.5647563945399,200,100000,2,9925823
32,577.7573535210013,121.4209017180872,399.46815482726487,1740.6680054034803,56.1505808194671,5243.836914293163,13055.010040526102,808.2074674257882,200,100000,2,9925823
28,169.39632511828748,69.52358345650738,351.25912551141874,1765.500295604053,65.38889983718715,1791.8993143109615,13241.252217030398,737.9147818247217,200,100000,2,3820097
36,544.0113542309882,65.16032184258326,369.2953195414455,1730.746758442955,49.44990738408443,4568.787570551786,12980.600688322163,982.2550384837641,200,100000,2,3820097
34,609.7363335029563,31.84649852484742,323.33872180137394,1672.3972835251145,50.67870556136711,4811.871240208528,12542.979626438359,947.1603949540167,200,100000,2,9535879
35,505.01778746736005,68.08890671666794,319.2732678443005,1820.054439308363,53.53101292083421,4298.3002063802105,13650.408294812723,1080.3231162545524,200,100000,2,9535879
33,462.8671564256898,78.18233191857247,371.0979027242436,1805.4884267419525,56.421513335686015,4057.871162581967,13541.163200564644,1037.4079607117392,200,100000,2,8271480
26,479.10641562972023,100.4069232280678,321.29054998196887,1793.2061329320386,71.72824531728155,4346.35004143341,13449.04599699029,640.3301109499298,200,100000,2,8271480
35,286.05923443047675,120.34154853412619,347.91497516173405,1746.0514489083973,51.35445437965875,3048.005872234522,13095.38586681298,1004.0034469398098,200,100000,2,6394530
38,340.73018771617626,130.2517727037665,325.19908455570305,1776.7004073294725,48.01892992782358,3532.3647031495707,13325.253054971043,1096.5174816362287,200,100000,2,6394530
33,469.36384718050357,120.47438388925033,327.43851737166375,1788.8682337717787,55.902132305368085,4423.786733023154,13416.51175328834,789.0637285482372,200,100000,2,8372552
28,339.6319611895621,98.88752376977507,361.6451220606003,1773.6905239514856,65.6922416278328,3288.896137195029,13302.678929636142,880.7875596878347,200,100000,2,8372552
29,639.6719573995754,49.831425847933446,342.73093298694295,1727.7021045232955,61.70364659011769,5171.275374356316,12957.765783924717,743.6199528943852,200,100000,3,4474730
34,497.54089958612195,34.45251926436558,359.81709741791036,1830.044535222967,55.45589500675658,3989.950641378656,13725.334014172253,880.0779771099611,200,100000,3,4474730
29,449.94848587456994,13.37618341005168,348.0146169155859,1870.6124059234187,66.80758592583638,3474.9350196346622,14029.593044425641,792.9379954585664,200,100000,3,4474730
36,292.9698519786788,99.68248932791468,285.37243522453525,1762.6727122676166,50.362077493360474,2944.892559799451,13220.045342007124,1019.5638948359876,200,100000,3,9944578
35,470.30109867230124,103.89035690060813,353.99591364594505,1891.8535997277982,55.642752933170534,4306.4359167968205,14188.901997958486,1057.3609474642203,200,100000,3,9944578
28,400.7803232096598,62.98864201150246,396.2765328346444,1875.8511709922643,69.4759692960098,3478.267239158717,14068.883782441982,751.5146206485589,200,100000,3,9944578
34,320.42561450933687,22.645572025246103,343.86220570847223,1831.7677648483461,55.50811408631352,2573.0338990093724,13738.258236362595,951.9723863188227,200,100000,3,9925823
30,483.0220682785284,121.4209017180872,427.38395731765456,1764.8572986929094,60.857148230789974,4533.322274974617,13236.42974019682,798.2809087310961,200,100000,3,9925823
30,407.3196494864211,116.33985615200693,379.5772892038202,1778.164097790546,61.31600337208779,3927.4462922882103,13336.230733429096,787.4045505482098,200,100000,3,9925823
29,169.39632511828748,69.52358345650738,424.9215756386966,1847.8626393533339,65.99509426261906,1791.8993143109615,13858.969795150004,653.8162482898073,200,100000,3,3820097
31,568.2362879292015,65.16032184258326,414.63686823629354,1841.0764599895447,61.36921533298482,4750.474573288386,13808.073449921585,828.0409103897209,200,100000,3,3820097
35,329.35493132114584,95.87465261324793,384.95500068557067,1783.1177349209254,52.44463926238016,3189.2218795079534,13373.38301190694,966.5135717669816,200,100000,3,3820097
32,433.830753046076,36.142679920413656,349.49398777626317,1838.9765748318146,59.32182499457466,3524.8007472486725,13792.32431123861,1008.0614324616779,200,100000,3,9535879
33,360.0526344811259,68.08890671666794,302.1045494692759,1748.8536771079048,54.651677409622025,3211.0615589834533,13116.402578309286,980.7153774478599,200,100000,3,9535879
32,505.01778746736005,31.84649852484742,368.48770398851025,1807.2247576817617,58.297572828443926,4026.482144941556,13554.185682613213,875.6570398004225,200,100000,3,9535879
33,462.8671564256898,78.18233191857247,371.0979027242436,1805.4884267419525,56.421513335686015,4057.871162581967,13541.163200564644,1037.4079607117392,200,100000,3,8271480
38,332.1121262909089,73.42751706538117,335.00738958349683,1800.463444382554,48.661174172501454,3041.5473251721755,13503.475832869155,835.2685365410563,200,100000,3,8271480
30,313.84833427328414,87.96075869440472,329.5292190291328,1797.2647274327755,61.97464577354398,3013.5681972576663,13479.485455745817,753.1562430252292,200,100000,3,8271480
28,583.6648963386031,120.34154853412619,384.92259713994946,1536.204866343398,56.896476531236964,5280.048336545469,11521.536497575486,816.4470131714606,200,100000,3,6394530
38,340.73018771617626,130.2517727037665,325.19908455570305,1776.7004073294725,48.01892992782358,3532.3647031495707,13325.253054971043,1096.5174816362287,200,100000,3,6394530
37,381.43344275904184,94.30083071389777,301.4088601181854,1776.011874793348,49.33366318870411,3568.007051047047,13320.08906095011,1127.9905202134862,200,100000,3,6394530
37,398.0676125400339,120.47438388925033,330.8092506697752,1770.9698948014925,49.19360818893035,3889.064973219632,13282.274211011194,1058.323647533436,200,100000,3,8372552
26,280.8106450989128,98.88752376977507,388.0656916564309,1927.988247852803,77.11952991411212,2847.7362665151586,14459.911858896023,798.953050574109,200,100000,3,8372552
25,351.5250395417067,82.01049772230365,402.3540900918959,1770.975690497451,73.79065377072713,3251.5165294800777,13282.317678730884,745.4872741250689,200,100000,3,8372552
29,639.6719573995754,49.831425847933446,342.73093298694295,1727.7021045232955,61.70364659011769,5171.275374356316,12957.765783924717,743.6199528943852,200,100000,4,4474730
33,440.84860823057164,83.84249464932493,382.52106101894475,1790.5272723767512,55.953977261773474,3935.183271599224,13428.954542825633,848.6533941299283,200,100000,4,4474730
29,449.94848587456994,13.37618341005168,348.0146169155859,1870.6124059234187,66.80758592583638,3474.9350196346622,14029.593044425641,792.9379954585664,200,100000,4,4474730
31,121.75443024662259,34.45251926436558,256.76812500910853,1800.342967949897,60.011432264996564,1171.5521213324114,13502.572259624227,889.8144710822402,200,100000,4,4474730
31,464.6051836505927,99.68248932791468,371.56615221605864,1797.2959085308516,59.90986361769505,4232.157547338806,13479.719313981388,836.891732646249,200,100000,4,9944578
28,498.5010879403788,103.89035690060813,339.6390195856413,1591.5602084883085,58.94667438845587,4517.935836307402,11936.701563662315,851.5890796449497,200,100000,4,9944578
28,400.7803232096598,62.98864201150246,396.2765328346444,1875.8511709922643,69.4759692960098,3478.267239158717,14068.883782441982,751.5146206485589,200,100000,4,9944578
29,220.93242849156937,130.06917572243697,347.49135254661167,1678.5014417230668,59.946480061538104,2632.5120316050475,12588.760812923001,853.5930082041867,200,100000,4,9944578
33,488.1311992010056,22.645572025246103,358.9056743469741,1814.2937003687464,56.696678136523325,3830.8257841968875,13607.202752765597,988.2468220225267,200,100000,4,9925823
31,468.327980434802,121.4209017180872,353.80541321355975,1748.9903239259352,58.29967746419784,4423.116616146669,13117.427429444513,861.0774678210747,200,100000,4,9925823
28,436.21212928974876,240.18574248064698,399.61718403772187,1644.7532624980447,60.91678749992758,5072.9840382779685,12335.649468735335,698.5299517311882,200,100000,4,9925823
34,437.68734570505376,116.33985615200693,404.7157230878132,1769.3277534216788,53.61599252792966,4155.204013927955,13269.958150662591,923.1159140142312,200,100000,4,9925823
30,568.2362879292015,69.52358345650738,469.7899605160191,1816.846142948522,62.649866998224894,4783.199035392816,13626.346072113914,766.7739478571734,200,100000,4,3820097
30,632.5637431998675,65.16032184258326,419.417208341319,1839.228530615551,63.42167346950176,5232.930487818381,13794.213979616634,807.9897854877688,200,100000,4,3820097
34,332.8296617609968,95.87465261324793,334.4990690885847,1805.4455214203658,54.710470346071695,3215.2823578068355,13540.841410652743,850.742810425937,200,100000,4,3820097
32,544.0113542309882,101.20365172999608,346.8806674087547,1722.5405511344652,55.56582423014404,4839.112544707382,12919.054133508489,943.8995045360695,200,100000,4,3820097
33,505.01778746736005,36.142679920413656,368.3258194644126,1774.3421061542647,55.44819081732077,4058.7035054083026,13307.565796156985,927.7902880913546,200,100000,4,9535879
33,469.15817242199466,68.08890671666794,307.59869037652334,1832.1625842552826,57.25508075797758,4029.3530935399694,13741.21938191462,984.9050799104665,200,100000,4,9535879
29,532.6362725268469,31.84649852484742,354.66128334983216,1914.8584507984951,68.38780181423196,4233.620782887708,14361.438380988713,955.835473462688,200,100000,4,9535879
24,166.84643016109735,139.87418438156558,333.3399722988916,1674.0793277014827,72.78605772615143,2300.404609069972,12555.59495776112,737.900484889622,200,100000,4,9535879
28,426.2517939089299,78.18233191857247,402.0238362229593,1807.298702210096,66.9369889707443,3783.2559437062678,13554.74026657572,831.5389445354501,200,100000,4,8271480
28,445.60563193058744,73.42751706538117,424.9857898930837,1804.270140690896,66.82482002558874,3892.7486174697647,13532.02605518172,845.3471378238602,200,100000,4,8271480
30,365.8104856358231,101.96101676663248,348.9914634164814,1718.542125147322,59.26007328094214,3508.286268018417,12889.065938604914,767.2639007900506,200,100000,4,8271480
38,367.10119729205854,87.96075869440472,339.6181854672027,1823.5411807254466,49.28489677636342,3412.9646698984743,13676.55885544085,932.5534569413877,200,100000,4,8271480
28,583.6648963386031,120.34154853412619,384.92259713994946,1536.204866343398,56.896476531236964,5280.048336545469,11521.536497575486,816.4470131714606,200,100000,4,6394530
38,340.73018771617626,130.2517727037665,325.19908455570305,1776.7004073294725,48.01892992782358,3532.3647031495707,13325.253054971043,1096.5174816362287,200,100000,4,6394530
32,503.6749036850286,95.03296978015688,375.9545103378318,1779.3032617314423,57.39687941069169,4490.309050988891,13344.774462985817,904.607405606937,200,100000,4,6394530
35,455.3568030464109,91.26927730293039,374.5165023453059,1763.1561151196618,51.85753279763711,4099.69560262006,13223.670863397463,1112.5211086489053,200,100000,4,6394530
29,375.1303024215747,93.44020521751663,393.0904975495069,1776.2555017334719,63.43769649048114,3514.278807293185,13321.91626300104,894.2458524322234,200,100000,4,8372552
32,338.69899765729497,98.88752376977507,377.35170827978004,1787.1671597073753,57.65055353894759,3281.898910703025,13403.753697805314,976.422651575733,200,100000,4,8372552
29,282.6372073647437,82.01049772230365,367.56104196453094,1818.1099037201382,64.93249656143351,2734.8577881528554,13635.824277901036,899.355693882289,200,100000,4,8372552
27,396.8644325686531,141.90558691320103,391.0851901218527,1645.854107149756,63.30208104422138,4040.7751461139064,12343.905803623169,733.8709057770419,200,100000,4,8372552
31,514.1911646904704,49.831425847933446,371.47559060812097,1800.8132385131585,60.02710795043861,4230.169429038029,13506.099288848689,847.239539289385,200,100000,5,4474730
32,673.5549902060845,83.84249464932493,393.11984364047964,1754.0450983933088,56.58209994817125,5680.481136415571,13155.338237949816,788.8408411200376,200,100000,5,4474730
29,364.95452949742054,13.37618341005168,327.3433916637773,1884.0121304941117,67.28614751764685,2837.480346806042,14130.090978705837,810.0539852572789,200,100000,5,4474730
30,478.36770301939265,34.45251926436558,395.6418703622134,1777.3231872668348,61.28700645747706,3846.1516671281865,13329.923904501262,948.2828078905935,200,100000,5,4474730
26,261.3630553391986,16.568925504856445,323.36221845323456,1906.7063284925273,76.26825313970109,2084.4898563304127,14300.297463693954,668.0537087076431,200,100000,5,4474730
31,464.6051836505927,99.68248932791468,371.56615221605864,1797.2959085308516,59.90986361769505,4232.157547338806,13479.719313981388,836.891732646249,200,100000,5,9944578
28,498.5010879403788,103.89035690060813,339.6390195856413,1591.5602084883085,58.94667438845587,4517.935836307402,11936.701563662315,851.5890796449497,200,100000,5,9944578
27,386.8064229236365,128.68927209700703,418.7350454945679,1786.7197297072526,68.7199896041251,3866.2177126548268,13400.397972804394,689.7281390247638,200,100000,5,9944578
29,220.93242849156937,130.06917572243697,347.49135254661167,1678.5014417230668,59.946480061538104,2632.5120316050475,12588.760812923001,853.5930082041867,200,100000,5,9944578
31,242.09514605231672,62.98864201150246,357.25326445854733,1794.7440077801011,59.824800259336705,2288.1284104786437,13460.580058350759,982.8029576129921,200,100000,5,9944578
28,327.2672418261378,34.122201269643035,316.6379579848711,1868.562584997795,69.206021666585,2710.4208232183564,14014.219387483463,908.024867633321,200,100000,5,9925823
27,530.8423268205369,121.4209017180872,400.5987927139008,1645.8173348897144,63.300666726527474,4891.97421403968,12343.630011672858,705.8630252842532,200,100000,5,9925823
27,436.21212928974876,240.18574248064698,391.97319192646654,1628.5447975708205,62.63633836810848,5072.9840382779685,12214.085981781154,682.6202289164822,200,100000,5,9925823
34,437.68734570505376,116.33985615200693,404.7157230878132,1769.3277534216788,53.61599252792966,4155.204013927955,13269.958150662591,923.1159140142312,200,100000,5,9925823
30,482.5110888993345,22.645572025246103,399.19188183496914,1819.8398494759158,62.7530982577902,3788.6749569343547,13648.798871069368,750.1832540850096,200,100000,5,9925823
29,169.39632511828748,69.52358345650738,424.9215756386966,1847.8626393533339,65.99509426261906,1791.8993143109615,13858.969795150004,653.8162482898073,200,100000,5,3820097
31,568.2362879292015,65.16032184258326,414.63686823629354,1841.0764599895447,61.36921533298482,4750.474573288386,13808.073449921585,828.0409103897209,200,100000,5,3820097
31,544.0113542309882,80.7396638769323,397.585430898765,1598.705309428591,53.29017698095303,4685.632635809405,11990.289820714432,809.4713003426167,200,100000,5,3820097
30,350.44048456245423,101.20365172999608,374.37082500606454,1818.1383834653652,62.69442701604708,3387.331022193377,13636.03787599024,796.7226446588204,200,100000,5,3820097
28,239.91582201522604,95.87465261324793,334.23051031811525,1719.3999227139752,63.68147861903612,2518.428559713555,12895.499420354814,956.1549643808903,200,100000,5,3820097
27,581.248541715389,36.142679920413656,423.36638557059877,1872.5493383065905,72.02112839640732,4630.434162268521,14044.120037299428,698.9945005989241,200,100000,5,9535879
32,404.4547699539369,68.08890671666794,304.91194763012686,1764.070568440418,56.90550220775542,3544.077575029536,13230.529263303135,938.1865133292724,200,100000,5,9535879
27,532.6362725268469,31.84649852484742,365.1271452239064,1725.7230895610496,66.37396498311729,4233.620782887708,12942.923171707873,868.5412128824845,200,100000,5,9535879
22,496.2360435668728,110.68262986153414,402.7069228248407,1763.5793140149,83.97996733404287,4551.890050713052,13226.84485511175,695.8271486352736,200,100000,5,9535879
32,505.01778746736005,72.40143823891783,378.7065425751626,1679.414830972117,54.17467196684248,4330.644192797084,12595.611232290878,894.094460469293,200,100000,5,9535879
27,209.48714886185888,78.18233191857247,412.14628770982347,1717.1530715739245,66.04434890668941,2157.521105853235,12878.648036804434,826.852474184312,200,100000,5,8271480
30,479.77564563223984,73.42751706538117,365.3248802235073,1548.9162982834996,53.410906837362056,4149.023720232158,11616.872237126247,840.9357478933673,200,100000,5,8271480
29,573.440650568373,101.96101676663248,392.73011632609837,1767.9666787050076,63.141667096607414,5065.512505012542,13259.750090287556,728.4523085293868,200,100000,5,8271480
38,367.10119729205854,87.96075869440472,339.6181854672027,1823.5411807254466,49.28489677636342,3412.9646698984743,13676.55885544085,932.5534569413877,200,100000,5,8271480
25,241.43159846751695,87.59077363878522,420.74675543042883,1793.2996573524692,74.72081905635288,2467.667790797266,13449.74743014352,777.2665591009817,200,100000,5,8271480
25,381.43344275904184,120.34154853412619,423.6594057071696,1732.380052262395,72.1825021775998,3763.31243469876,12992.850391967964,655.1658027161934,200,100000,5,6394530
25,166.11038298760198,130.2517727037665,252.16522467604568,1708.1204895077171,71.17168706282155,2222.7161676852634,12810.903671307879,746.2772538557966,200,100000,5,6394530
32,494.4762846819158,95.03296978015688,378.5746578539035,1797.5270730495213,57.984744291920045,4421.319408465545,13481.45304787141,884.3781330706552,200,100000,5,6394530
35,455.3568030464109,91.26927730293039,374.5165023453059,1763.1561151196618,51.85753279763711,4099.69560262006,13223.670863397463,1112.5211086489053,200,100000,5,6394530
35,271.1779102512721,143.34586452940297,340.520600661281,1728.8916982328142,50.849755830376886,3108.9283108550635,12966.687736746106,1015.6524815744748,200,100000,5,6394530
29,375.1303024215747,93.44020521751663,393.0904975495069,1776.2555017334719,63.43769649048114,3514.278807293185,13321.91626300104,894.2458524322234,200,100000,5,8372552
32,409.270369272893,98.88752376977507,415.2978489150972,1705.788718579316,55.02544253481665,3811.184197820011,12793.415389344871,902.8500535994514,200,100000,5,8372552
35,338.69899765729497,89.81829001152921,353.6094197008016,1776.044695229182,52.23660868321124,3213.8796575161814,13320.335214218865,1052.6565567667851,200,100000,5,8372552
26,396.8644325686531,130.46757328207897,416.6583563289523,1733.491963615725,69.339678544629,3954.9900438804907,13001.189727117937,723.3608330333107,200,100000,5,8372552
26,379.06715963047793,82.01049772230365,387.28588751710555,1741.2418079162742,69.64967231665096,3458.0824301458615,13059.313559372056,766.3334060196287,200,100000,5,8372552
32,190.04151745898727,49.831425847933446,311.2828451237873,1795.7629622851387,57.92783749306899,1799.0470748019054,13468.22221713854,835.8298769076761,200,100000,6,4474730
23,578.2634973341242,83.84249464932493,373.50053594312993,1481.8866519935173,67.35848418152351,4965.794939875868,11114.149889951379,575.5999507599114,200,100000,6,4474730
28,179.34654506109607,13.37618341005168,330.4057503136345,1860.5055119146723,68.90761155239527,1445.4204635336082,13953.791339360043,864.6706855119456,200,100000,6,4474730
26,264.5085528675308,34.45251926436558,385.5757969040788,1794.2322380904575,71.7692895236183,2242.2080409892224,13456.74178567843,804.7629159493731,200,100000,6,4474730
25,438.58714611124327,16.568925504856445,327.50031820775393,1683.691256831568,70.153802367982,3413.670537120748,12627.68442623676,624.2390225933491,200,100000,6,4474730
21,252.94509020150824,146.7101554060179,411.7531380147479,1742.7495368721004,87.13747684360501,2997.414342056446,13070.621526540754,526.4113365468891,200,100000,6,4474730
29,393.65604397970634,99.68248932791468,352.9525976140838,1636.1325416144755,58.43330505765984,3700.0389998071573,12270.994062108566,692.3101699249589,200,100000,6,9944578
24,584.8945102323503,202.90466287411024,356.56075366032474,1286.6147206882601,55.93977046470696,5908.493798298454,9649.610405161951,737.155457356028,200,100000,6,9944578
25,278.48183351529906,128.68927209700703,413.0010701314899,1707.6020294370549,71.15008455987729,3053.7832920922956,12807.015220777912,616.5293285268178,200,100000,6,9944578
30,220.93242849156937,130.06917572243697,352.52501039307054,1714.513101546007,59.12114143262093,2632.5120316050475,12858.848261595052,866.5738274595391,200,100000,6,9944578
21,444.72407786765723,62.98864201150246,411.55311007044793,1615.3805887016865,80.76902943508432,3807.845399093698,12115.35441526265,739.660928309919,200,100000,6,9944578
30,285.2271205574646,103.89035690060813,351.55078589114754,1691.474908819167,58.32672099376438,2918.3810809355455,12686.061816143752,856.2447294306039,200,100000,6,9944578
24,99.10274163246902,34.122201269643035,321.2819627787807,1886.6751160412364,82.0293528713581,999.1870717658403,14150.063370309274,755.9905842236839,200,100000,6,9925823
22,200.6121794292104,121.4209017180872,309.67274369744996,1763.1840457173432,83.9611450341592,2415.248108604732,13223.880342880075,581.5870502451489,200,100000,6,9925823
23,211.86282383909057,240.18574248064698,392.866605615417,1600.7592497112375,72.76178407778353,3390.3642473980317,12005.694372834281,679.9296206566854,200,100000,6,9925823
22,269.19872014243987,135.05402000642755,332.9370127338197,1735.9761168153284,82.66552937215849,3031.8955511165054,13019.820876114964,558.6575623698709,200,100000,6,9925823
29,270.8505309388839,22.645572025246103,376.8791175455234,1799.67765824484,64.27420208017286,2201.220772230975,13497.5824368363,789.1582945900886,200,100000,6,9925823
28,253.9345433064763,116.33985615200693,416.916813268213,1745.492469784204,64.64786925126681,2777.057995938624,13091.193523381531,748.8477632074589,200,100000,6,9925823
